transaction_id,from_id,to_id,amount,timestamp,transaction_type,sender_country,receiver_country,description,suspicious_flag
T006286,E0216,E0021,421.36,2024-04-21 04:17:48,Cash Deposit,Israel,Saint Pierre and Miquelon,Cash Deposit #6286,False
T006287,E0231,E0675,844.49,2024-09-19 03:52:28,Payment,Belize,France,Main world movie.,False
T006288,E0543,E0389,7471.73,2024-04-11 13:28:49,Payment,Poland,Korea,Fall employee difficult wind customer.,False
T006289,E0261,E0962,2619.66,2024-04-28 05:51:12,Wire Transfer,Senegal,Azerbaijan,Wire Transfer #6289,False
T006290,E0464,E0280,669.78,2024-02-29 00:27:58,Cash Deposit,Chile,Lebanon,Cash Deposit #6290,False
T006291,E0805,E0962,286.56,2024-11-22 08:01:57,Payment,Greece,Azerbaijan,The lay base.,False
T006292,E0597,E0676,3400.03,2024-06-15 13:27:46,Payment,Austria,Dominica,Scientist him economic land popular.,False
T006293,E0803,E0872,89.62,2024-12-16 16:46:26,Wire Transfer,Lebanon,Bulgaria,Wire Transfer #6293,False
T006294,E0181,E0270,1000.09,2024-05-28 23:06:18,Wire Transfer,Yemen,Pakistan,Wire Transfer #6294,False
T006295,E0730,E0913,173.81,2024-12-27 21:10:09,Cash Deposit,Botswana,China,Cash Deposit #6295,False
T006296,E0249,E0090,266.04,2024-12-22 03:32:31,Cash Deposit,United Kingdom,Cuba,Cash Deposit #6296,False
T006297,E0114,E0149,1446.72,2024-05-23 02:22:38,Cash Deposit,United States of America,Cambodia,Cash Deposit #6297,False
T006298,E0036,E0533,430.75,2024-03-22 10:24:52,Payment,Saudi Arabia,Marshall Islands,Provide pick lead.,False
T006299,E0018,E0502,29.66,2024-10-03 07:34:06,Wire Transfer,China,Ethiopia,Wire Transfer #6299,False
T006300,E0009,E0656,230.98,2024-05-14 05:34:58,Wire Transfer,Cook Islands,Sao Tome and Principe,Wire Transfer #6300,False
T006301,E0219,E0199,1983.68,2024-01-05 20:16:21,Cash Deposit,Nicaragua,Marshall Islands,Cash Deposit #6301,False
T006302,E0372,E0779,618.97,2024-12-17 03:27:38,Cash Deposit,Hong Kong,Somalia,Cash Deposit #6302,False
T006303,E0558,E0446,4719.05,2024-03-25 01:21:14,Payment,French Guiana,Macao,Information interview run.,False
T006304,E0384,E0090,557.1,2024-04-20 12:36:25,Payment,Romania,Cuba,Paper phone small drive size final.,False
T006305,E0905,E0795,221.84,2024-04-02 05:25:46,Payment,Sweden,Ghana,Entire safe other parent free certainly become.,False
T006306,E0281,E0618,7171.21,2024-12-03 10:08:31,Wire Transfer,Latvia,Saint Pierre and Miquelon,Wire Transfer #6306,False
T006307,E0561,E0476,991.83,2024-11-02 12:46:23,Cash Deposit,Paraguay,Ireland,Cash Deposit #6307,False
T006308,E0033,E0296,42.34,2024-04-14 11:40:11,Payment,Netherlands,Haiti,Describe seek these allow stuff task.,False
T006309,E0523,E0497,406.4,2024-12-03 03:01:23,Cash Deposit,Botswana,Saint Martin,Cash Deposit #6309,False
T006310,E0327,E0389,474.75,2024-06-16 10:22:23,Payment,British Virgin Islands,Korea,Church race each.,False
T006311,E0479,E0520,208.12,2024-01-25 05:15:54,Cash Deposit,Marshall Islands,Zimbabwe,Cash Deposit #6311,False
T006312,E0103,E0561,158.39,2024-01-05 02:56:19,Payment,Marshall Islands,Paraguay,Last help great space director.,False
T006313,E0919,E0456,321.4,2024-04-28 09:16:58,Payment,Iceland,Malta,Word surface stuff concern.,False
T006314,E0123,E0941,90.54,2024-01-07 15:59:15,Payment,Dominica,Kazakhstan,Section class represent debate same.,False
T006315,E0757,E0335,128.9,2024-07-17 12:34:03,Cash Deposit,Cameroon,Vietnam,Cash Deposit #6315,False
T006316,E0912,E0999,162.73,2024-09-19 02:59:32,Payment,Russian Federation,Thailand,Scientist recognize stage imagine question trade.,False
T006317,E0307,E0786,167.42,2024-03-15 21:22:54,Cash Deposit,Solomon Islands,Guinea-Bissau,Cash Deposit #6317,False
T006318,E0882,E0413,567.51,2024-01-25 01:54:09,Cash Deposit,Haiti,Zimbabwe,Cash Deposit #6318,False
T006319,E0505,E0733,55.4,2024-03-09 06:24:52,Wire Transfer,China,Christmas Island,Wire Transfer #6319,False
T006320,E0275,E0402,959.56,2024-06-06 03:33:58,Cash Deposit,Holy See (Vatican City State),Eritrea,Cash Deposit #6320,False
T006321,E0777,E0637,43.51,2024-06-15 06:37:38,Wire Transfer,Madagascar,Tonga,Wire Transfer #6321,False
T006322,E0939,E0129,4366.9,2024-04-28 17:28:46,Wire Transfer,Marshall Islands,Samoa,Wire Transfer #6322,False
T006323,E0059,E0529,3999.84,2024-02-15 16:59:32,Wire Transfer,Saint Martin,Guadeloupe,Wire Transfer #6323,False
T006324,E0639,E0560,83.52,2024-11-11 07:45:23,Payment,Azerbaijan,Japan,Game son remember meet.,False
T006325,E0501,E0484,617.11,2024-03-19 15:46:20,Wire Transfer,Latvia,Dominican Republic,Wire Transfer #6325,False
T006326,E0639,E0499,257.06,2024-06-23 15:03:36,Wire Transfer,Azerbaijan,Georgia,Wire Transfer #6326,False
T006327,E0869,E0635,1985.61,2024-03-29 21:08:42,Payment,Chile,Marshall Islands,Guess trial page which.,False
T006328,E0540,E0272,182.56,2024-05-19 22:58:23,Payment,Sao Tome and Principe,Pitcairn Islands,Scene job finally.,False
T006329,E0086,E0841,1027.12,2024-02-09 06:38:35,Payment,Panama,Palau,Stay his product huge hard staff.,False
T006330,E0459,E0845,64.62,2024-07-13 23:48:05,Wire Transfer,Aruba,Palestinian Territory,Wire Transfer #6330,False
T006331,E0272,E0102,167.33,2024-07-30 13:16:03,Cash Deposit,Pitcairn Islands,Senegal,Cash Deposit #6331,False
T006332,E0796,E0972,459.67,2024-04-15 06:44:55,Wire Transfer,French Polynesia,San Marino,Wire Transfer #6332,False
T006333,E0751,E0154,19.84,2024-02-23 08:38:09,Payment,Puerto Rico,Peru,Join would anything.,False
T006334,E0305,E0676,2621.61,2024-10-13 14:08:46,Cash Deposit,Bouvet Island (Bouvetoya),Dominica,Cash Deposit #6334,False
T006335,E0519,E0700,508.63,2024-01-11 17:32:30,Cash Deposit,Nauru,Djibouti,Cash Deposit #6335,False
T006336,E0691,E0463,216.22,2024-01-16 01:09:11,Cash Deposit,Bolivia,Angola,Cash Deposit #6336,False
T006337,E0571,E0634,310.17,2024-09-11 09:22:02,Payment,Latvia,Mexico,Election here respond practice though decision.,False
T006338,E0162,E0087,769.97,2024-03-23 09:51:20,Cash Deposit,Suriname,Burundi,Cash Deposit #6338,False
T006339,E0410,E0374,2537.32,2024-01-03 22:47:04,Payment,Malta,Equatorial Guinea,Goal bank attorney candidate many story.,False
T006340,E0429,E0236,31.05,2024-03-08 07:17:27,Payment,Egypt,Georgia,Thank military energy.,False
T006341,E0879,E0578,381.92,2024-05-04 17:44:56,Cash Deposit,Botswana,Saint Pierre and Miquelon,Cash Deposit #6341,False
T006342,E0234,E0553,103.5,2024-08-10 21:14:07,Wire Transfer,Guernsey,Liberia,Wire Transfer #6342,False
T006343,E0043,E0972,380.93,2024-11-04 17:08:21,Wire Transfer,Slovakia (Slovak Republic),San Marino,Wire Transfer #6343,False
T006344,E0396,E0292,557.5,2024-12-21 04:47:38,Cash Deposit,Swaziland,Belarus,Cash Deposit #6344,False
T006345,E0023,E0208,4984.92,2024-04-07 15:03:34,Cash Deposit,Turkmenistan,Belize,Cash Deposit #6345,False
T006346,E0068,E0497,95.36,2024-05-24 12:24:06,Wire Transfer,Congo,Saint Martin,Wire Transfer #6346,False
T006347,E0519,E0402,442.03,2024-04-28 11:16:08,Cash Deposit,Nauru,Eritrea,Cash Deposit #6347,False
T006348,E0824,E0246,306.62,2024-12-25 18:55:59,Cash Deposit,Falkland Islands (Malvinas),Saint Martin,Cash Deposit #6348,False
T006349,E0262,E0990,480.41,2024-01-29 17:30:55,Wire Transfer,Netherlands Antilles,Azerbaijan,Wire Transfer #6349,False
T006350,E0302,E0117,63.57,2024-09-20 05:20:21,Payment,Guam,Anguilla,Road coach window.,False
T006351,E0469,E0632,484.62,2024-07-20 06:05:07,Payment,Cyprus,Singapore,Evidence must draw five weight amount.,False
T006352,E0280,E0979,2661.23,2024-11-13 07:04:03,Payment,Lebanon,Panama,Loss material writer heart.,False
T006353,E0790,E0978,993.02,2024-12-15 12:43:48,Wire Transfer,Iran,Colombia,Wire Transfer #6353,False
T006354,E0183,E0189,402.83,2024-10-19 11:47:30,Wire Transfer,Turks and Caicos Islands,Ethiopia,Wire Transfer #6354,False
T006355,E0921,E0555,39.51,2024-05-06 01:15:47,Payment,Northern Mariana Islands,Montenegro,Recently understand big chance.,False
T006356,E0519,E0677,3724.84,2024-02-18 15:07:33,Cash Deposit,Nauru,Turkey,Cash Deposit #6356,False
T006357,E0737,E0720,397.01,2024-12-10 18:10:43,Wire Transfer,Madagascar,Guinea,Wire Transfer #6357,False
T006358,E0401,E0991,1056.39,2024-07-14 12:41:40,Cash Deposit,Switzerland,Morocco,Cash Deposit #6358,False
T006359,E0282,E0805,67.63,2024-01-18 09:59:02,Wire Transfer,Philippines,Greece,Wire Transfer #6359,False
T006360,E0033,E0318,494.4,2024-04-20 07:28:42,Cash Deposit,Netherlands,Iceland,Cash Deposit #6360,False
T006361,E0226,E0823,472.72,2024-06-03 18:39:26,Cash Deposit,Kiribati,Netherlands,Cash Deposit #6361,False
T006362,E0980,E0837,520.02,2024-12-03 07:55:25,Wire Transfer,Uruguay,Ukraine,Wire Transfer #6362,False
T006363,E0721,E0566,514.8,2024-01-12 21:44:26,Payment,Dominica,Dominican Republic,Its would my.,False
T006364,E0962,E0313,1230.63,2024-09-20 17:30:15,Payment,Azerbaijan,Zambia,Choose wife purpose.,False
T006365,E0883,E0586,677.78,2024-05-10 22:01:17,Payment,Hong Kong,Somalia,Common culture however process.,False
T006366,E0634,E0376,691.52,2024-03-15 19:41:22,Payment,Mexico,Denmark,Good accept music brother.,False
T006367,E0899,E0937,5235.7,2024-04-18 00:03:22,Cash Deposit,Saudi Arabia,Venezuela,Cash Deposit #6367,False
T006368,E0093,E0080,218.52,2024-05-18 05:01:14,Cash Deposit,Korea,France,Cash Deposit #6368,False
T006369,E0685,E0990,207.5,2024-10-23 04:48:51,Cash Deposit,Lao People's Democratic Republic,Azerbaijan,Cash Deposit #6369,False
T006370,E0047,E0994,496.12,2024-03-13 19:18:17,Payment,Somalia,Korea,Process magazine make focus kind fall.,False
T006371,E0238,E0985,65.36,2024-07-10 05:18:29,Cash Deposit,Andorra,Spain,Cash Deposit #6371,False
T006372,E0307,E0442,866.0,2024-08-19 02:58:15,Payment,Solomon Islands,Nicaragua,Create option play most perhaps necessary.,False
T006373,E0841,E0535,399.18,2024-07-24 21:55:09,Wire Transfer,Palau,Gabon,Wire Transfer #6373,False
T006374,E0083,E0567,336.94,2024-03-17 15:49:42,Payment,New Zealand,Paraguay,Impact couple person.,False
T006375,E0402,E0586,1244.36,2024-05-26 05:13:43,Cash Deposit,Eritrea,Somalia,Cash Deposit #6375,False
T006376,E0562,E0950,48.09,2024-09-12 21:56:57,Wire Transfer,French Guiana,Chad,Wire Transfer #6376,False
T006377,E0426,E0799,1578.69,2024-07-15 02:16:34,Cash Deposit,Falkland Islands (Malvinas),Serbia,Cash Deposit #6377,False
T006378,E0139,E0281,4403.95,2024-01-01 13:05:22,Payment,Timor-Leste,Latvia,Democrat country environment figure specific.,False
T006379,E0528,E0034,413.96,2024-01-22 13:54:56,Wire Transfer,Philippines,Canada,Wire Transfer #6379,False
T006380,E0146,E0414,349.47,2024-07-31 02:05:06,Payment,Spain,Slovakia (Slovak Republic),Situation hand short employee maybe whole.,False
T006381,E0026,E0286,1058.61,2024-08-20 12:41:32,Wire Transfer,Greenland,Bouvet Island (Bouvetoya),Wire Transfer #6381,False
T006382,E0339,E0346,979.03,2024-08-09 05:10:42,Cash Deposit,Ecuador,Northern Mariana Islands,Cash Deposit #6382,False
T006383,E0398,E0907,784.14,2024-09-18 20:01:50,Wire Transfer,Guinea-Bissau,Norfolk Island,Wire Transfer #6383,False
T006384,E0826,E0099,469.27,2024-08-01 03:16:22,Payment,Madagascar,Djibouti,Economy hard word interest.,False
T006385,E0117,E0194,108.27,2024-04-28 08:53:15,Cash Deposit,Anguilla,Belize,Cash Deposit #6385,False
T006386,E0699,E0311,135.1,2024-11-04 18:41:50,Wire Transfer,Canada,Indonesia,Wire Transfer #6386,False
T006387,E0037,E0008,976.67,2024-01-28 09:25:51,Cash Deposit,Yemen,Honduras,Cash Deposit #6387,False
T006388,E0106,E0973,56.01,2024-12-12 05:20:33,Payment,Venezuela,Comoros,Ten window exactly bag.,False
T006389,E0182,E0331,311.35,2024-03-15 06:59:30,Payment,Nepal,Montserrat,Dinner along series.,False
T006390,E0128,E0326,189.81,2024-11-21 17:47:05,Wire Transfer,Taiwan,British Indian Ocean Territory (Chagos Archipelago),Wire Transfer #6390,False
T006391,E0904,E0386,8760.59,2024-03-04 21:20:34,Cash Deposit,Sri Lanka,Slovenia,Cash Deposit #6391,False
T006392,E0040,E0150,2061.32,2024-04-17 02:28:51,Cash Deposit,Mauritius,Central African Republic,Cash Deposit #6392,False
T006393,E0617,E0526,76.09,2024-06-28 08:33:47,Payment,Mongolia,Guinea-Bissau,Agent run party.,False
T006394,E0105,E0830,55.35,2024-05-13 19:49:11,Wire Transfer,Norfolk Island,Czech Republic,Wire Transfer #6394,False
T006395,E0899,E0226,18.62,2024-04-24 08:57:30,Payment,Saudi Arabia,Kiribati,Father hour prove detail.,False
T006396,E0834,E0453,427.27,2024-05-27 11:49:27,Cash Deposit,Georgia,Eritrea,Cash Deposit #6396,False
T006397,E0540,E0712,2150.25,2024-10-13 13:55:27,Wire Transfer,Sao Tome and Principe,Marshall Islands,Wire Transfer #6397,False
T006398,E0433,E0643,1111.99,2024-12-05 23:57:17,Wire Transfer,Nigeria,Qatar,Wire Transfer #6398,False
T006399,E0718,E0278,263.86,2024-03-28 15:00:31,Payment,Iceland,Mexico,Concern down within heavy.,False
T006400,E0726,E0814,1068.67,2024-03-08 03:37:49,Cash Deposit,Portugal,Japan,Cash Deposit #6400,False
T006401,E0505,E0621,84.04,2024-06-26 20:37:11,Cash Deposit,China,Falkland Islands (Malvinas),Cash Deposit #6401,False
T006402,E0343,E0003,352.2,2024-02-04 22:13:32,Wire Transfer,Estonia,Uganda,Wire Transfer #6402,False
T006403,E0252,E0001,114.34,2024-12-29 10:27:59,Payment,Sudan,South Georgia and the South Sandwich Islands,Treatment above action.,False
T006404,E0633,E0941,1350.41,2024-07-10 14:22:06,Cash Deposit,Oman,Kazakhstan,Cash Deposit #6404,False
T006405,E0224,E0001,67.69,2024-03-03 20:32:46,Payment,Thailand,South Georgia and the South Sandwich Islands,Myself over may six shoulder.,False
T006406,E0689,E0496,444.27,2024-06-08 16:30:49,Payment,United States Virgin Islands,Northern Mariana Islands,Thousand Mrs pretty message.,False
T006407,E0763,E0013,57.29,2024-11-03 09:00:09,Cash Deposit,Brazil,Croatia,Cash Deposit #6407,False
T006408,E0200,E0851,544.39,2024-11-09 18:35:21,Wire Transfer,Yemen,Hong Kong,Wire Transfer #6408,False
T006409,E0854,E0934,1143.86,2024-02-15 01:26:50,Wire Transfer,Tunisia,Kenya,Wire Transfer #6409,False
T006410,E0116,E0073,12.75,2024-08-11 01:31:58,Payment,Madagascar,Egypt,Mouth later his site may.,False
T006411,E0816,E0519,29.82,2024-01-02 12:10:56,Payment,Denmark,Nauru,Authority enjoy mouth appear magazine.,False
T006412,E0553,E0155,1389.66,2024-03-12 21:58:29,Payment,Liberia,Nicaragua,Despite animal medical increase.,False
T006413,E0863,E0053,1231.95,2024-01-03 16:05:01,Cash Deposit,Ghana,Jersey,Cash Deposit #6413,False
T006414,E0942,E0602,797.85,2024-11-17 20:45:13,Payment,Equatorial Guinea,Tuvalu,Speak degree administration.,False
T006415,E0294,E0193,53.44,2024-04-08 13:05:53,Wire Transfer,Niger,New Caledonia,Wire Transfer #6415,False
T006416,E0557,E0076,396.6,2024-10-06 03:18:28,Wire Transfer,Taiwan,Somalia,Wire Transfer #6416,False
T006417,E0817,E0855,320.0,2024-09-04 21:27:22,Wire Transfer,Venezuela,Zambia,Wire Transfer #6417,False
T006418,E0402,E0879,636.67,2024-04-07 05:43:09,Payment,Eritrea,Botswana,Decision green floor body national grow.,False
T006419,E0097,E0078,100.71,2024-06-09 02:08:39,Wire Transfer,Taiwan,Korea,Wire Transfer #6419,False
T006420,E0910,E0011,179.96,2024-12-02 05:27:43,Cash Deposit,Christmas Island,Moldova,Cash Deposit #6420,False
T006421,E0013,E0969,681.59,2024-07-23 17:17:36,Cash Deposit,Croatia,Saudi Arabia,Cash Deposit #6421,False
T006422,E0395,E0084,8526.68,2024-05-21 04:59:01,Wire Transfer,Japan,Uruguay,Wire Transfer #6422,False
T006423,E0442,E0370,34.9,2024-09-12 14:40:30,Payment,Nicaragua,Azerbaijan,Man need view explain fight family.,False
T006424,E0476,E0462,726.34,2024-06-06 10:58:06,Wire Transfer,Ireland,New Zealand,Wire Transfer #6424,False
T006425,E0213,E0737,1030.29,2024-05-27 19:12:27,Payment,Trinidad and Tobago,Madagascar,Five dinner turn condition best check.,False
T006426,E0793,E0123,381.54,2024-09-18 16:08:03,Wire Transfer,Honduras,Dominica,Wire Transfer #6426,False
T006427,E0594,E0067,238.52,2024-05-01 01:56:23,Cash Deposit,United States Minor Outlying Islands,Mexico,Cash Deposit #6427,False
T006428,E0372,E0389,28.93,2024-03-01 13:07:09,Cash Deposit,Hong Kong,Korea,Cash Deposit #6428,False
T006429,E0016,E0990,2257.69,2024-03-08 05:20:22,Payment,Benin,Azerbaijan,Gas tough growth news tax return.,False
T006430,E0433,E0426,61.24,2024-11-16 13:44:07,Cash Deposit,Nigeria,Falkland Islands (Malvinas),Cash Deposit #6430,False
T006431,E0094,E0895,628.4,2024-01-18 18:29:30,Cash Deposit,Mongolia,San Marino,Cash Deposit #6431,False
T006432,E0748,E0278,1708.89,2024-02-07 08:11:14,Wire Transfer,Bermuda,Mexico,Wire Transfer #6432,False
T006433,E0764,E0560,3379.37,2024-01-12 12:24:46,Cash Deposit,Pakistan,Japan,Cash Deposit #6433,False
T006434,E0218,E0061,1640.04,2024-05-24 17:34:35,Payment,Micronesia,Comoros,Large pretty plant.,False
T006435,E0713,E0074,3177.96,2024-03-31 03:08:14,Payment,Mali,United Kingdom,Drive impact Republican happy experience food.,False
T006436,E0586,E0046,173.04,2024-12-29 00:29:55,Payment,Somalia,Papua New Guinea,Somebody perform remain medical upon three.,False
T006437,E0058,E0560,1294.57,2024-08-31 02:00:48,Payment,United Arab Emirates,Japan,Vote reason friend.,False
T006438,E0802,E0734,398.7,2024-11-21 08:50:58,Wire Transfer,El Salvador,Spain,Wire Transfer #6438,False
T006439,E0815,E0055,1518.69,2024-02-11 01:59:40,Wire Transfer,Cayman Islands,Jersey,Wire Transfer #6439,False
T006440,E0661,E0353,677.71,2024-08-29 18:10:34,Payment,Belize,Chad,Hour whom hair.,False
T006441,E0391,E0634,27960.19,2024-09-03 16:43:06,Cash Deposit,Estonia,Mexico,Cash Deposit #6441,False
T006442,E0049,E0429,16.29,2024-11-26 17:47:39,Payment,Singapore,Egypt,Pressure stay party.,False
T006443,E0261,E0600,199.78,2024-03-25 05:44:50,Payment,Senegal,French Polynesia,End direction call product PM.,False
T006444,E0129,E0879,108.43,2024-11-22 17:05:24,Payment,Samoa,Botswana,Chance term official college factor.,False
T006445,E0987,E0852,328.36,2024-09-30 10:21:06,Wire Transfer,Kiribati,Latvia,Wire Transfer #6445,False
T006446,E0712,E0576,149.93,2024-12-01 13:34:46,Wire Transfer,Marshall Islands,Lesotho,Wire Transfer #6446,False
T006447,E0086,E0633,504.16,2024-12-12 19:42:01,Cash Deposit,Panama,Oman,Cash Deposit #6447,False
T006448,E0292,E0001,675.37,2024-10-13 06:57:11,Payment,Belarus,South Georgia and the South Sandwich Islands,Pass light each trial which development.,False
T006449,E0554,E0804,164.2,2024-06-26 04:59:40,Payment,Svalbard & Jan Mayen Islands,French Guiana,Alone challenge rest bit.,False
T006450,E0047,E0434,361.77,2024-03-22 17:20:53,Payment,Somalia,Equatorial Guinea,Interest range key alone reality with discuss.,False
T006451,E0807,E0059,584.29,2024-08-30 16:31:10,Cash Deposit,Liechtenstein,Saint Martin,Cash Deposit #6451,False
T006452,E0823,E0144,1403.53,2024-09-26 17:32:50,Wire Transfer,Netherlands,Lithuania,Wire Transfer #6452,False
T006453,E0767,E0707,164.22,2024-06-15 08:57:59,Payment,Austria,Costa Rica,Major Mr force anything economic.,False
T006454,E0284,E0650,35.84,2024-05-07 18:44:04,Cash Deposit,Romania,Denmark,Cash Deposit #6454,False
T006455,E0272,E0024,91.85,2024-12-28 02:50:47,Wire Transfer,Pitcairn Islands,Tokelau,Wire Transfer #6455,False
T006456,E0293,E0760,120.97,2024-02-14 09:07:25,Payment,Tanzania,Macao,Nothing response it.,False
T006457,E0961,E0966,386.05,2024-04-01 07:15:53,Cash Deposit,Tokelau,Kyrgyz Republic,Cash Deposit #6457,False
T006458,E0997,E0344,1141.14,2024-05-30 20:37:01,Wire Transfer,Cameroon,Nauru,Wire Transfer #6458,False
T006459,E0468,E0970,845.17,2024-04-19 19:51:30,Payment,Colombia,Panama,Maintain officer consider.,False
T006460,E0716,E0680,616.9,2024-01-28 11:03:10,Payment,Wallis and Futuna,Niger,Source window accept.,False
T006461,E0151,E0425,214.56,2024-07-30 19:08:30,Payment,Puerto Rico,Mongolia,Down friend card form.,False
T006462,E0112,E0235,206.92,2024-01-26 16:30:23,Payment,United States Minor Outlying Islands,Palestinian Territory,Rule really character.,False
T006463,E0218,E0724,143.87,2024-08-19 05:33:24,Payment,Micronesia,Tanzania,Including father measure another.,False
T006464,E0256,E0585,70.1,2024-03-25 08:42:05,Wire Transfer,Thailand,Afghanistan,Wire Transfer #6464,False
T006465,E0084,E0880,147.36,2024-01-02 12:33:54,Wire Transfer,Uruguay,Burkina Faso,Wire Transfer #6465,False
T006466,E0403,E0051,200.43,2024-06-29 15:16:59,Cash Deposit,Angola,Slovakia (Slovak Republic),Cash Deposit #6466,False
T006467,E0324,E0134,2373.44,2024-10-07 04:04:35,Payment,Chile,Tokelau,Building consider else.,False
T006468,E0166,E0882,3420.0,2024-08-03 16:02:57,Payment,New Caledonia,Haiti,Skin anyone high.,False
