Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Transaction_Type,Sender_Country,Receiver_Country,Description,Suspicious_Flag
T007668,E0493,E0030,575.59,2024-03-11 15:48:54,Payment,American Samoa,Marshall Islands,Well wrong arm your in.,False
T007669,E0855,E0820,468.34,2024-10-24 16:02:26,Payment,French Polynesia,Ukraine,Situation here force reach policy.,False
T007670,E0097,E0386,707.77,2024-03-29 18:59:38,Payment,Faroe Islands,Northern Mariana Islands,Hotel already day.,False
T007671,E0625,E0739,268.41,2024-09-10 17:34:36,Cash Deposit,Angola,Montenegro,Cash Deposit #7671,False
T007672,E0961,E0282,443.77,2024-03-12 23:42:22,Cash Deposit,Malaysia,Vietnam,Cash Deposit #7672,False
T007673,E0870,E0328,272.94,2024-08-06 14:51:00,Payment,Burundi,Grenada,At stock position wife firm prepare.,False
T007674,E0147,E0247,131.41,2024-05-31 18:14:27,Cash Deposit,Montserrat,Malawi,Cash Deposit #7674,False
T007675,E0665,E0365,132.53,2024-07-06 02:17:41,Wire Transfer,Belgium,New Zealand,Wire Transfer #7675,False
T007676,E0565,E0831,390.8,2024-09-07 10:18:02,Cash Deposit,Norfolk Island,Romania,Cash Deposit #7676,False
T007677,E0485,E0585,1870.46,2024-10-01 12:48:04,Cash Deposit,Cameroon,Oman,Cash Deposit #7677,False
T007678,E0076,E0806,321.46,2024-09-07 15:06:17,Wire Transfer,Congo,Lebanon,Wire Transfer #7678,False
T007679,E0030,E0445,5500.85,2024-09-19 14:21:18,Wire Transfer,Marshall Islands,Bahrain,Wire Transfer #7679,False
T007680,E0812,E0634,1411.01,2024-02-15 12:07:36,Wire Transfer,Guernsey,New Caledonia,Wire Transfer #7680,False
T007681,E0214,E0617,19.85,2024-04-21 00:00:16,Payment,Vanuatu,San Marino,Himself herself interest movie fund ability.,False
T007682,E0620,E0834,360.73,2024-11-20 22:39:16,Cash Deposit,Antarctica (the territory South of 60 deg S),Sweden,Cash Deposit #7682,False
T007683,E0081,E0616,907.12,2024-03-06 11:02:30,Payment,Taiwan,Indonesia,Woman east store evening any.,False
T007684,E0450,E0232,97.37,2024-04-08 09:31:45,Payment,Vanuatu,Mozambique,Pm avoid into might during thus garden.,False
T007685,E0549,E0160,108.07,2024-05-16 19:46:24,Wire Transfer,Tajikistan,El Salvador,Wire Transfer #7685,False
T007686,E0515,E0945,85.43,2024-10-17 15:20:38,Cash Deposit,Libyan Arab Jamahiriya,Tuvalu,Cash Deposit #7686,False
T007687,E0740,E0711,355.47,2024-04-13 10:06:39,Cash Deposit,Sao Tome and Principe,Tunisia,Cash Deposit #7687,False
T007688,E0938,E0763,288.64,2024-12-11 04:33:30,Wire Transfer,Saint Vincent and the Grenadines,Paraguay,Wire Transfer #7688,False
T007689,E0531,E0492,1107.92,2024-02-16 23:59:32,Wire Transfer,Panama,Nigeria,Wire Transfer #7689,False
T007690,E0474,E0338,7162.41,2024-08-15 14:40:48,Payment,Bahrain,Aruba,Once girl environment institution better.,False
T007691,E0873,E0876,117.12,2024-09-06 11:47:17,Cash Deposit,Tajikistan,Lao People's Democratic Republic,Cash Deposit #7691,False
T007692,E0221,E0700,899.17,2024-05-29 01:59:35,Payment,Bosnia and Herzegovina,Russian Federation,Market term environment majority difference.,False
T007693,E0915,E0118,391.78,2024-11-08 11:26:48,Payment,Pakistan,Norway,Base trial car fine.,False
T007694,E0707,E0758,103.17,2024-02-17 09:15:45,Cash Deposit,Norway,American Samoa,Cash Deposit #7694,False
T007695,E0600,E0097,1775.28,2024-01-07 06:38:11,Wire Transfer,South Georgia and the South Sandwich Islands,Faroe Islands,Wire Transfer #7695,False
T007696,E0400,E0858,121.94,2024-06-09 08:43:59,Wire Transfer,Iran,Tanzania,Wire Transfer #7696,False
T007697,E0026,E0366,787.35,2024-02-20 06:42:34,Cash Deposit,United Kingdom,Oman,Cash Deposit #7697,False
T007698,E0078,E0262,819.12,2024-09-25 11:05:13,Wire Transfer,Morocco,Gambia,Wire Transfer #7698,False
T007699,E0960,E0153,38.88,2024-06-05 19:51:00,Cash Deposit,Isle of Man,Costa Rica,Cash Deposit #7699,False
T007700,E0062,E0696,168.27,2024-04-03 06:33:00,Payment,Liberia,Pakistan,Try space fear pretty truth.,False
T007701,E0252,E0548,230.91,2024-07-23 05:39:31,Wire Transfer,Botswana,Poland,Wire Transfer #7701,False
T007702,E0569,E0269,2047.55,2024-11-22 08:26:52,Payment,Zambia,Brazil,Always south affect.,False
T007703,E0279,E0381,405.65,2024-08-20 09:01:14,Cash Deposit,Cook Islands,Mongolia,Cash Deposit #7703,False
T007704,E0164,E0455,790.3,2024-03-18 23:27:23,Wire Transfer,Lithuania,Seychelles,Wire Transfer #7704,False
T007705,E0576,E0534,2023.33,2024-03-23 08:56:29,Payment,Faroe Islands,Israel,Throughout method plant.,False
T007706,E0591,E0196,270.92,2024-01-27 23:15:56,Payment,Luxembourg,Mayotte,Professional or process apply.,False
T007707,E0131,E0583,91.13,2024-09-25 22:15:07,Wire Transfer,Netherlands,Montenegro,Wire Transfer #7707,False
T007708,E0273,E0836,1218.41,2024-08-13 06:36:20,Wire Transfer,Paraguay,Andorra,Wire Transfer #7708,False
T007709,E0374,E0884,451.29,2024-03-10 18:56:37,Payment,Serbia,Bulgaria,Car family either Democrat or wind.,False
T007710,E0962,E0068,18.62,2024-08-16 15:27:52,Cash Deposit,Turks and Caicos Islands,Turkey,Cash Deposit #7710,False
T007711,E0631,E0629,2349.22,2024-08-11 00:33:19,Wire Transfer,Libyan Arab Jamahiriya,Guam,Wire Transfer #7711,False
T007712,E0599,E0167,326.68,2024-03-07 00:14:48,Payment,Panama,Saint Pierre and Miquelon,Interesting try whatever way wonder.,False
T007713,E0886,E0193,114.16,2024-05-30 20:21:41,Wire Transfer,Northern Mariana Islands,Papua New Guinea,Wire Transfer #7713,False
T007714,E0866,E0159,14.86,2024-10-01 13:35:15,Wire Transfer,Grenada,Palestinian Territory,Wire Transfer #7714,False
T007715,E0657,E0139,159.2,2024-11-15 18:02:57,Wire Transfer,Russian Federation,Jordan,Wire Transfer #7715,False
T007716,E0257,E0530,4272.82,2024-09-19 21:18:22,Cash Deposit,Pakistan,Niue,Cash Deposit #7716,False
T007717,E0774,E0719,138.13,2024-01-22 02:43:35,Cash Deposit,Poland,Serbia,Cash Deposit #7717,False
T007718,E0261,E0126,859.92,2024-10-23 21:53:46,Payment,Saudi Arabia,British Indian Ocean Territory (Chagos Archipelago),Mother attack popular water option.,False
T007719,E0117,E0739,173.66,2024-05-20 23:11:39,Wire Transfer,Azerbaijan,Montenegro,Wire Transfer #7719,False
T007720,E0935,E0351,195.48,2024-02-25 03:41:06,Wire Transfer,British Virgin Islands,Bouvet Island (Bouvetoya),Wire Transfer #7720,False
T007721,E0346,E0578,127.11,2024-05-22 19:09:27,Wire Transfer,Burundi,Brazil,Wire Transfer #7721,False
T007722,E0339,E0950,50.33,2024-02-12 10:58:38,Wire Transfer,South Africa,Congo,Wire Transfer #7722,False
T007723,E0875,E0752,1056.56,2024-10-25 01:06:49,Payment,Syrian Arab Republic,Grenada,Finally away age break generation fly social.,False
T007724,E0008,E0914,76.72,2024-06-14 16:03:48,Cash Deposit,Israel,Gabon,Cash Deposit #7724,False
T007725,E0768,E0269,1227.53,2024-04-07 02:38:54,Wire Transfer,Hong Kong,Brazil,Wire Transfer #7725,False
T007726,E0846,E0920,1275.47,2024-07-31 16:53:52,Cash Deposit,Israel,Rwanda,Cash Deposit #7726,False
T007727,E0115,E0175,371.87,2024-04-26 00:18:28,Payment,South Africa,Belize,Various process both watch.,False
T007728,E0731,E0477,513.12,2024-06-22 12:32:19,Wire Transfer,Belize,Saudi Arabia,Wire Transfer #7728,False
T007729,E0436,E0757,257.1,2024-02-27 07:53:02,Wire Transfer,Lesotho,Bosnia and Herzegovina,Wire Transfer #7729,False
T007730,E0127,E0525,750.35,2024-04-05 04:24:44,Cash Deposit,Russian Federation,Trinidad and Tobago,Cash Deposit #7730,False
T007731,E0308,E0818,379.7,2024-02-23 11:34:41,Cash Deposit,Holy See (Vatican City State),Ethiopia,Cash Deposit #7731,False
T007732,E0731,E0567,65.71,2024-10-07 08:34:38,Wire Transfer,Belize,Indonesia,Wire Transfer #7732,False
T007733,E0816,E0990,43.85,2024-03-08 21:18:46,Wire Transfer,Russian Federation,Guatemala,Wire Transfer #7733,False
T007734,E0889,E0647,619.8,2024-05-26 04:41:32,Payment,Iraq,Honduras,Describe life sell.,False
T007735,E0778,E0095,621.66,2024-01-03 14:26:22,Cash Deposit,Monaco,Christmas Island,Cash Deposit #7735,False
T007736,E0912,E0658,172.01,2024-03-06 19:38:26,Wire Transfer,Madagascar,Congo,Wire Transfer #7736,False
T007737,E0051,E0804,487.69,2024-06-20 20:26:18,Cash Deposit,Montserrat,Botswana,Cash Deposit #7737,False
T007738,E0947,E0971,871.43,2024-06-04 10:04:08,Wire Transfer,Mauritania,Seychelles,Wire Transfer #7738,False
T007739,E0971,E0003,3699.69,2024-03-28 02:49:14,Cash Deposit,Seychelles,Canada,Cash Deposit #7739,False
T007740,E0076,E0936,117.48,2024-06-28 21:33:37,Cash Deposit,Congo,Taiwan,Cash Deposit #7740,False
T007741,E0908,E0616,323.68,2024-04-30 21:37:06,Payment,Netherlands Antilles,Indonesia,Still play control debate.,False
T007742,E0596,E0353,297.5,2024-10-21 15:38:08,Wire Transfer,Ethiopia,Colombia,Wire Transfer #7742,False
T007743,E0726,E0017,113.33,2024-07-30 22:33:06,Payment,Kazakhstan,Dominica,Blood that artist.,False
T007744,E0677,E0718,85.19,2024-01-27 16:47:11,Payment,Guernsey,Barbados,Improve nearly it.,False
T007745,E0566,E0450,875.97,2024-02-01 09:16:37,Payment,Bouvet Island (Bouvetoya),Vanuatu,Man some quality situation discussion same.,False
T007746,E0570,E0971,28.78,2024-04-12 11:47:35,Payment,Mayotte,Seychelles,Run black social suddenly.,False
T007747,E0219,E0692,460.5,2024-10-08 05:10:55,Wire Transfer,Wallis and Futuna,Tonga,Wire Transfer #7747,False
T007748,E0660,E0218,1399.28,2024-08-23 14:53:16,Cash Deposit,Iraq,Mali,Cash Deposit #7748,False
T007749,E0079,E0011,472.31,2024-04-03 01:44:42,Payment,Cape Verde,Comoros,Though local say fear.,False
T007750,E0189,E0229,273.7,2024-04-01 02:58:24,Payment,Vanuatu,Cayman Islands,Us energy upon tree debate.,False
T007751,E0625,E0735,21.22,2024-02-27 11:00:35,Cash Deposit,Angola,Bouvet Island (Bouvetoya),Cash Deposit #7751,False
T007752,E0653,E0884,4479.54,2024-06-08 23:53:10,Cash Deposit,Cyprus,Bulgaria,Cash Deposit #7752,False
T007753,E0470,E0654,849.73,2024-09-15 02:34:43,Wire Transfer,Oman,Marshall Islands,Wire Transfer #7753,False
T007754,E0913,E0424,507.15,2024-04-25 07:05:06,Cash Deposit,United States Virgin Islands,Niue,Cash Deposit #7754,False
T007755,E0515,E0126,412.33,2024-01-23 09:46:10,Cash Deposit,Libyan Arab Jamahiriya,British Indian Ocean Territory (Chagos Archipelago),Cash Deposit #7755,False
T007756,E0868,E0451,79.67,2024-06-23 05:38:14,Wire Transfer,Niue,Czech Republic,Wire Transfer #7756,False
T007757,E0654,E0258,271.94,2024-01-16 02:05:57,Cash Deposit,Marshall Islands,Czech Republic,Cash Deposit #7757,False
T007758,E0019,E0152,566.16,2024-06-05 14:31:08,Payment,Sweden,China,Ever collection claim leader PM.,False
T007759,E0688,E0947,100000.0,2024-08-18 06:24:43,Payment,Gambia,Mauritania,Choose natural middle.,False
T007760,E0694,E0913,870.04,2024-11-15 20:11:16,Wire Transfer,Equatorial Guinea,United States Virgin Islands,Wire Transfer #7760,False
T007761,E0901,E0496,393.46,2024-04-07 00:44:59,Cash Deposit,Ethiopia,Papua New Guinea,Cash Deposit #7761,False
T007762,E0885,E0419,218.11,2024-01-27 07:09:51,Payment,South Georgia and the South Sandwich Islands,United Kingdom,Sing girl idea newspaper will.,False
T007763,E0089,E0050,975.0,2024-06-01 09:01:48,Wire Transfer,Saint Vincent and the Grenadines,French Polynesia,Wire Transfer #7763,False
T007764,E0391,E0813,2955.06,2024-07-19 05:29:38,Payment,Bulgaria,Norway,Pattern hair organization reduce voice.,False
T007765,E0455,E0891,267.69,2024-05-17 10:22:36,Wire Transfer,Seychelles,Oman,Wire Transfer #7765,False
T007766,E0404,E0196,518.77,2024-10-08 11:30:22,Cash Deposit,Tanzania,Mayotte,Cash Deposit #7766,False
T007767,E0118,E0107,2002.63,2024-02-22 17:16:02,Cash Deposit,Norway,Dominica,Cash Deposit #7767,False
T007768,E0849,E0688,325.93,2024-11-15 09:36:07,Payment,Slovakia (Slovak Republic),Gambia,Future people director medical parent.,False
T007769,E0261,E0187,51.2,2024-09-11 04:03:15,Wire Transfer,Saudi Arabia,Poland,Wire Transfer #7769,False
T007770,E0282,E0641,1042.85,2024-04-07 16:48:00,Wire Transfer,Vietnam,El Salvador,Wire Transfer #7770,False
T007771,E0837,E0697,651.07,2024-08-12 01:40:14,Wire Transfer,Rwanda,Peru,Wire Transfer #7771,False
T007772,E0955,E0862,396.58,2024-11-26 21:01:12,Wire Transfer,Guinea-Bissau,Guernsey,Wire Transfer #7772,False
T007773,E0667,E0963,183.39,2024-04-06 04:41:30,Cash Deposit,Iran,Costa Rica,Cash Deposit #7773,False
T007774,E0232,E0059,149.25,2024-02-04 06:36:01,Wire Transfer,Mozambique,Brunei Darussalam,Wire Transfer #7774,False
T007775,E0444,E0595,715.31,2024-10-25 17:59:04,Wire Transfer,Dominican Republic,Saint Martin,Wire Transfer #7775,False
T007776,E0026,E0540,903.75,2024-07-10 16:00:38,Payment,United Kingdom,China,Cup worry rock standard.,False
T007777,E0758,E0582,225.48,2024-06-03 00:41:25,Wire Transfer,American Samoa,Germany,Wire Transfer #7777,False
T007778,E0035,E0827,138.22,2024-05-19 00:18:29,Cash Deposit,Burkina Faso,Kiribati,Cash Deposit #7778,False
T007779,E0134,E0008,641.6,2024-04-11 02:11:45,Wire Transfer,Saint Lucia,Israel,Wire Transfer #7779,False
T007780,E0775,E0451,596.61,2024-06-13 06:13:41,Payment,Estonia,Czech Republic,Democratic line way college provide together.,False
T007781,E0987,E0395,1501.44,2024-12-24 16:04:31,Wire Transfer,Guinea-Bissau,South Africa,Wire Transfer #7781,False
T007782,E0809,E0962,51.43,2024-04-01 08:54:15,Cash Deposit,Bahamas,Turks and Caicos Islands,Cash Deposit #7782,False
T007783,E0973,E0274,470.21,2024-11-23 15:21:24,Cash Deposit,Turkey,Denmark,Cash Deposit #7783,False
T007784,E0810,E0150,1836.11,2024-06-20 11:33:06,Wire Transfer,Saint Lucia,Sudan,Wire Transfer #7784,False
T007785,E0530,E0008,58.8,2024-01-13 05:29:06,Cash Deposit,Niue,Israel,Cash Deposit #7785,False
T007786,E0491,E0027,514.36,2024-12-03 21:35:10,Payment,Korea,Chile,Party interview according money.,False
T007787,E0707,E0192,10.0,2024-04-02 01:57:38,Payment,Norway,Austria,Thus fill catch.,False
T007788,E0303,E0411,834.68,2024-03-12 23:48:13,Cash Deposit,Gabon,French Guiana,Cash Deposit #7788,False
T007789,E0252,E0326,154.03,2024-11-26 03:02:41,Wire Transfer,Botswana,Guinea,Wire Transfer #7789,False
T007790,E0605,E0503,207.82,2024-11-22 20:41:44,Payment,United States Virgin Islands,France,Despite personal leader play it.,False
T007791,E0559,E0162,529.64,2024-05-18 02:45:05,Wire Transfer,Christmas Island,Saint Barthelemy,Wire Transfer #7791,False
T007792,E0628,E0403,1904.3,2024-04-16 00:36:59,Wire Transfer,Jordan,Vanuatu,Wire Transfer #7792,False
T007793,E0521,E0704,20.15,2024-12-23 04:47:31,Cash Deposit,Sri Lanka,Denmark,Cash Deposit #7793,False
T007794,E0407,E0708,1030.89,2024-09-04 13:01:29,Cash Deposit,Slovakia (Slovak Republic),Singapore,Cash Deposit #7794,False
T007795,E0799,E0500,4402.51,2024-03-06 04:51:01,Wire Transfer,Oman,Lithuania,Wire Transfer #7795,False
T007796,E0282,E0361,898.46,2024-09-27 04:04:18,Wire Transfer,Vietnam,Syrian Arab Republic,Wire Transfer #7796,False
T007797,E0848,E0657,1038.01,2024-01-10 06:01:55,Cash Deposit,Zambia,Russian Federation,Cash Deposit #7797,False
T007798,E0509,E0378,1418.85,2024-11-21 04:23:26,Wire Transfer,Jamaica,Nicaragua,Wire Transfer #7798,False
T007799,E0289,E0460,134.55,2024-02-14 21:16:46,Wire Transfer,Netherlands,Portugal,Wire Transfer #7799,False
T007800,E0730,E0136,4650.43,2024-07-01 08:09:37,Cash Deposit,Hungary,Central African Republic,Cash Deposit #7800,False
T007801,E0117,E0139,372.45,2024-09-03 13:34:10,Payment,Azerbaijan,Jordan,Material bill range.,False
T007802,E0447,E0271,727.44,2024-03-20 10:57:22,Cash Deposit,Aruba,United States Virgin Islands,Cash Deposit #7802,False
T007803,E0690,E0285,700.2,2024-02-09 08:50:37,Cash Deposit,Equatorial Guinea,Seychelles,Cash Deposit #7803,False
T007804,E0084,E0862,315.71,2024-03-14 16:45:40,Wire Transfer,French Southern Territories,Guernsey,Wire Transfer #7804,False
T007805,E0844,E0754,374.59,2024-07-17 08:03:12,Wire Transfer,Somalia,North Macedonia,Wire Transfer #7805,False
T007806,E0569,E0580,187.46,2024-04-24 02:46:45,Cash Deposit,Zambia,Hungary,Cash Deposit #7806,False
T007807,E0361,E0295,1915.34,2024-07-25 00:30:00,Wire Transfer,Syrian Arab Republic,Greece,Wire Transfer #7807,False
T007808,E0800,E0152,249.81,2024-07-07 00:00:01,Payment,Anguilla,China,Test similar stay food pull.,False
T007809,E0934,E0130,944.72,2024-05-05 22:57:31,Cash Deposit,Tonga,Timor-Leste,Cash Deposit #7809,False
T007810,E0083,E0464,1681.61,2024-08-22 08:31:28,Cash Deposit,Niue,Uzbekistan,Cash Deposit #7810,False
T007811,E0359,E0380,9172.99,2024-08-11 20:17:16,Payment,Czech Republic,Colombia,Business foot popular.,False
T007812,E0446,E0850,583.35,2024-01-03 07:14:24,Cash Deposit,Sudan,Samoa,Cash Deposit #7812,False
T007813,E0003,E0583,497.65,2024-07-18 23:56:37,Cash Deposit,Canada,Montenegro,Cash Deposit #7813,False
T007814,E0263,E0775,1558.67,2024-07-01 17:54:55,Payment,British Virgin Islands,Estonia,Realize measure baby whom American.,False
T007815,E0957,E0517,12214.18,2024-06-28 06:01:03,Wire Transfer,Bouvet Island (Bouvetoya),Gibraltar,Wire Transfer #7815,False
T007816,E0245,E0201,393.15,2024-12-13 00:14:24,Cash Deposit,Brazil,Cambodia,Cash Deposit #7816,False
T007817,E0495,E0911,810.07,2024-03-01 13:13:32,Wire Transfer,China,Timor-Leste,Wire Transfer #7817,False
T007818,E0385,E0641,816.97,2024-04-25 12:04:30,Payment,Bhutan,El Salvador,Traditional result whether space reason party.,False
T007819,E0818,E0184,2389.26,2024-12-25 03:59:15,Wire Transfer,Ethiopia,Anguilla,Wire Transfer #7819,False
T007820,E0975,E0350,10.0,2024-07-07 15:48:56,Cash Deposit,Bahamas,Cocos (Keeling) Islands,Cash Deposit #7820,False
T007821,E0310,E0634,553.35,2024-05-15 05:14:18,Payment,Grenada,New Caledonia,However debate public loss anything politics.,False
T007822,E0368,E0517,1633.49,2024-04-13 08:02:36,Payment,Latvia,Gibraltar,Consider act system system issue.,False
T007823,E0253,E0339,594.17,2024-04-19 08:17:36,Payment,Norfolk Island,South Africa,Already player evening cup week public.,False
T007824,E0203,E0166,37.03,2024-06-03 00:42:28,Cash Deposit,Poland,French Southern Territories,Cash Deposit #7824,False
T007825,E0918,E0755,412.98,2024-03-13 10:58:33,Wire Transfer,Switzerland,Bulgaria,Wire Transfer #7825,False
T007826,E0027,E0527,2573.18,2024-11-23 22:30:04,Payment,Chile,Niger,Positive step full.,False
T007827,E0214,E0681,758.57,2024-11-04 08:05:28,Payment,Vanuatu,Qatar,Amount although lot table want impact.,False
T007828,E0509,E0323,423.96,2024-03-11 22:39:23,Payment,Jamaica,Mongolia,Drug head as condition.,False
T007829,E0290,E0608,123.37,2024-10-20 12:05:38,Wire Transfer,Afghanistan,United States Minor Outlying Islands,Wire Transfer #7829,False
T007830,E0727,E0782,283.08,2024-06-14 14:34:40,Payment,Italy,Denmark,Leader effort professor story throughout political.,False
T007831,E0475,E0958,337.5,2024-06-01 11:01:22,Cash Deposit,Bulgaria,Botswana,Cash Deposit #7831,False
T007832,E0343,E0280,1536.31,2024-01-07 08:26:13,Payment,Cote d'Ivoire,Argentina,Week hour born beautiful minute law.,False
T007833,E0488,E0842,469.29,2024-11-03 00:51:45,Payment,Switzerland,Canada,Other article tell window.,False
T007834,E0297,E0218,624.81,2024-08-17 21:00:51,Payment,Guernsey,Mali,Professor light paper later.,False
T007835,E0464,E0981,762.78,2024-01-23 16:53:36,Wire Transfer,Uzbekistan,Belgium,Wire Transfer #7835,False
T007836,E0558,E0062,139.96,2024-05-26 20:03:56,Wire Transfer,Equatorial Guinea,Liberia,Wire Transfer #7836,False
T007837,E0288,E0697,121.5,2024-08-27 03:26:32,Payment,Andorra,Peru,She chance international power.,False
T007838,E0127,E0734,78.88,2024-04-19 01:36:00,Payment,Russian Federation,Puerto Rico,On rule listen.,False
T007839,E0550,E0149,51.3,2024-05-06 18:44:33,Wire Transfer,United States Virgin Islands,Samoa,Wire Transfer #7839,False
T007840,E0180,E0467,62.03,2024-06-21 21:04:41,Cash Deposit,Cocos (Keeling) Islands,Mauritius,Cash Deposit #7840,False
T007841,E0235,E0136,602.78,2024-11-28 17:17:59,Cash Deposit,Djibouti,Central African Republic,Cash Deposit #7841,False
T007842,E0260,E0263,155.54,2024-09-29 17:46:13,Payment,Marshall Islands,British Virgin Islands,Same blood total.,False
T007843,E0556,E0061,802.39,2024-12-04 15:19:17,Cash Deposit,United States Virgin Islands,British Indian Ocean Territory (Chagos Archipelago),Cash Deposit #7843,False
T007844,E0939,E0885,90.76,2024-01-10 01:25:39,Wire Transfer,Italy,South Georgia and the South Sandwich Islands,Wire Transfer #7844,False
